epoch: 1, lr: 1.00e+00 - train loss: 6.89e-02 - valid loss: 6.19e-01, valid summary: {'TP': 563747.0, 'TN': 205434.0, 'FP': 118487.0, 'FN': 78332.0, 'FAR': 0.3657898067738626, 'FRR': 0.12199744891204786, 'DER': 0.2558812555172286, 'threshold': 0.5, 'precision': 0.8263249852689718, 'recall': 0.8780025510879366, 'F-score': 0.8513803005784886, 'MCC': 0.5309056000636692}
epoch: 65, lr: 4.18e-01 - train loss: 6.31e-02 - valid loss: 5.81e-01, valid summary: {'TP': 593273.0, 'TN': 267076.0, 'FP': 56845.0, 'FN': 48806.0, 'FAR': 0.17549032017065347, 'FRR': 0.07601245329624429, 'DER': 0.12280016597915354, 'threshold': 0.5, 'precision': 0.9125620272012017, 'recall': 0.9239875467037402, 'F-score': 0.9182392468021516, 'MCC': 0.7532609364894364}
epoch: 66, lr: 4.09e-01 - train loss: 6.31e-02 - valid loss: 5.82e-01, valid summary: {'TP': 593344.0, 'TN': 267314.0, 'FP': 56607.0, 'FN': 48735.0, 'FAR': 0.17475557311813142, 'FRR': 0.07590187500291902, 'DER': 0.12239704969918222, 'threshold': 0.5, 'precision': 0.9129057421251615, 'recall': 0.9240981249970653, 'F-score': 0.9184678374341153, 'MCC': 0.7540092293457189}
epoch: 67, lr: 4.00e-01 - train loss: 6.30e-02 - valid loss: 5.84e-01, valid summary: {'TP': 593964.0, 'TN': 265511.0, 'FP': 58410.0, 'FN': 48115.0, 'FAR': 0.18032174511685933, 'FRR': 0.07493626173726169, 'DER': 0.1239419413013744, 'threshold': 0.5, 'precision': 0.9104654691940373, 'recall': 0.9250637382627227, 'F-score': 0.9177065524974641, 'MCC': 0.7508709048441745}
epoch: 68, lr: 3.91e-01 - train loss: 6.30e-02 - valid loss: 5.81e-01, valid summary: {'TP': 592742.0, 'TN': 267400.0, 'FP': 56521.0, 'FN': 49337.0, 'FAR': 0.17449007628402682, 'FRR': 0.07683945433505726, 'DER': 0.1230703767517442, 'threshold': 0.5, 'precision': 0.912945909438842, 'recall': 0.9231605456649271, 'F-score': 0.9180248144953079, 'MCC': 0.7529129410166642}
epoch: 69, lr: 3.82e-01 - train loss: 6.30e-02 - valid loss: 5.82e-01, valid summary: {'TP': 591255.0, 'TN': 267902.0, 'FP': 56019.0, 'FN': 50824.0, 'FAR': 0.17294031569425344, 'FRR': 0.07915536873188378, 'DER': 0.12435794621937406, 'threshold': 0.5, 'precision': 0.9134539623096105, 'recall': 0.9208446312681007, 'F-score': 0.9171344077223228, 'MCC': 0.7509430410278864}
epoch: 70, lr: 3.73e-01 - train loss: 6.30e-02 - valid loss: 5.82e-01, valid summary: {'TP': 589382.0, 'TN': 272404.0, 'FP': 51517.0, 'FN': 52697.0, 'FAR': 0.1590418651461264, 'FRR': 0.08207245525861954, 'DER': 0.12092793338485285, 'threshold': 0.5, 'precision': 0.9196175996529731, 'recall': 0.9179275447413648, 'F-score': 0.9187717949957053, 'MCC': 0.7582042129103193}
epoch: 71, lr: 3.64e-01 - train loss: 6.30e-02 - valid loss: 5.82e-01, valid summary: {'TP': 596690.0, 'TN': 264494.0, 'FP': 59427.0, 'FN': 45389.0, 'FAR': 0.18346139953877075, 'FRR': 0.07069067824987157, 'DER': 0.12171150416171084, 'threshold': 0.5, 'precision': 0.9094262151414929, 'recall': 0.9293093217501128, 'F-score': 0.9192602657842113, 'MCC': 0.7543528723506349}
epoch: 72, lr: 3.55e-01 - train loss: 6.30e-02 - valid loss: 5.81e-01, valid summary: {'TP': 589422.0, 'TN': 270000.0, 'FP': 53921.0, 'FN': 52657.0, 'FAR': 0.16646342781109694, 'FRR': 0.08201015762857713, 'DER': 0.12401125407541203, 'threshold': 0.5, 'precision': 0.9161862334710891, 'recall': 0.9179898423714072, 'F-score': 0.9170871511456938, 'MCC': 0.7522569334581127}
epoch: 73, lr: 3.45e-01 - train loss: 6.30e-02 - valid loss: 5.84e-01, valid summary: {'TP': 606950.0, 'TN': 249275.0, 'FP': 74646.0, 'FN': 35129.0, 'FAR': 0.23044507765781685, 'FRR': 0.054711336143993886, 'DER': 0.12820812286489966, 'threshold': 0.5, 'precision': 0.8904835122271714, 'recall': 0.9452886638559905, 'F-score': 0.917068011407634, 'MCC': 0.7404460889286294}
epoch: 74, lr: 3.36e-01 - train loss: 6.30e-02 - valid loss: 5.80e-01, valid summary: {'TP': 594758.0, 'TN': 264666.0, 'FP': 59255.0, 'FN': 47321.0, 'FAR': 0.18293040587056156, 'FRR': 0.07369965378091989, 'DER': 0.12400863834381953, 'threshold': 0.5, 'precision': 0.9093978254254745, 'recall': 0.9263003462190645, 'F-score': 0.917771269323474, 'MCC': 0.7505114827307625}
epoch: 75, lr: 3.27e-01 - train loss: 6.30e-02 - valid loss: 5.81e-01, valid summary: {'TP': 602428.0, 'TN': 257704.0, 'FP': 66217.0, 'FN': 39651.0, 'FAR': 0.2044233007430761, 'FRR': 0.06175408322028813, 'DER': 0.12308343370552284, 'threshold': 0.5, 'precision': 0.900968376343188, 'recall': 0.9382459167796963, 'F-score': 0.9192293724689561, 'MCC': 0.7505324154893211}
epoch: 76, lr: 3.18e-01 - train loss: 6.30e-02 - valid loss: 5.84e-01, valid summary: {'TP': 583733.0, 'TN': 275780.0, 'FP': 48141.0, 'FN': 58346.0, 'FAR': 0.14861957082127591, 'FRR': 0.09087043806135864, 'DER': 0.12389225061168214, 'threshold': 0.5, 'precision': 0.9238123423340583, 'recall': 0.9091295619386258, 'F-score': 0.9164121439330964, 'MCC': 0.754828571538645}
epoch: 77, lr: 3.09e-01 - train loss: 6.30e-02 - valid loss: 5.81e-01, valid summary: {'TP': 600326.0, 'TN': 259614.0, 'FP': 64307.0, 'FN': 41753.0, 'FAR': 0.19852680128796224, 'FRR': 0.06502782367901667, 'DER': 0.12333418610600597, 'threshold': 0.5, 'precision': 0.9032443468801443, 'recall': 0.9349721763209677, 'F-score': 0.9188344486007628, 'MCC': 0.750439225371303}
epoch: 78, lr: 3.00e-01 - train loss: 6.30e-02 - valid loss: 5.81e-01, valid summary: {'TP': 597703.0, 'TN': 263338.0, 'FP': 60583.0, 'FN': 44376.0, 'FAR': 0.18703017093673496, 'FRR': 0.06911299076904759, 'DER': 0.12189779580763144, 'threshold': 0.5, 'precision': 0.9079685729302931, 'recall': 0.9308870092309368, 'F-score': 0.9192849699891953, 'MCC': 0.753741118515853}
epoch: 79, lr: 2.91e-01 - train loss: 6.30e-02 - valid loss: 5.81e-01, valid summary: {'TP': 604898.0, 'TN': 252096.0, 'FP': 71825.0, 'FN': 37181.0, 'FAR': 0.22173616406468794, 'FRR': 0.05790720456516943, 'DER': 0.1271957563296811, 'threshold': 0.5, 'precision': 0.8938635157959623, 'recall': 0.942092795434815, 'F-score': 0.9173446810059432, 'MCC': 0.7425042138369736}
epoch: 80, lr: 2.82e-01 - train loss: 6.30e-02 - valid loss: 5.82e-01, valid summary: {'TP': 601838.0, 'TN': 258242.0, 'FP': 65679.0, 'FN': 40241.0, 'FAR': 0.20276240194367753, 'FRR': 0.06267297326341364, 'DER': 0.12315133475955582, 'threshold': 0.5, 'precision': 0.9016070002711406, 'recall': 0.9373270267365708, 'F-score': 0.9191200950522146, 'MCC': 0.750503685302511}
epoch: 81, lr: 2.73e-01 - train loss: 6.30e-02 - valid loss: 5.80e-01, valid summary: {'TP': 601892.0, 'TN': 259958.0, 'FP': 63963.0, 'FN': 40187.0, 'FAR': 0.1974648139515438, 'FRR': 0.0625888714628564, 'DER': 0.12084469455241491, 'threshold': 0.5, 'precision': 0.9039385451787415, 'recall': 0.937411128537128, 'F-score': 0.9203705997397422, 'MCC': 0.7548464337312158}
epoch: 82, lr: 2.64e-01 - train loss: 6.30e-02 - valid loss: 5.81e-01, valid summary: {'TP': 590238.0, 'TN': 271445.0, 'FP': 52476.0, 'FN': 51841.0, 'FAR': 0.16200246356364167, 'FRR': 0.080739285975712, 'DER': 0.12106192184364643, 'threshold': 0.5, 'precision': 0.9183524864869768, 'recall': 0.9192607140242725, 'F-score': 0.9188063758130687, 'MCC': 0.7576270463919855}
epoch: 83, lr: 2.55e-01 - train loss: 6.30e-02 - valid loss: 5.81e-01, valid summary: {'TP': 600403.0, 'TN': 259844.0, 'FP': 64077.0, 'FN': 41676.0, 'FAR': 0.1978167516153569, 'FRR': 0.06490790074118503, 'DER': 0.12293329706467883, 'threshold': 0.5, 'precision': 0.9035682037081492, 'recall': 0.9350920992587993, 'F-score': 0.9190599123346133, 'MCC': 0.7511807996638904}
epoch: 84, lr: 2.45e-01 - train loss: 6.30e-02 - valid loss: 5.82e-01, valid summary: {'TP': 595878.0, 'TN': 266059.0, 'FP': 57862.0, 'FN': 46201.0, 'FAR': 0.17862997459256488, 'FRR': 0.07195532013973246, 'DER': 0.1207315615874464, 'threshold': 0.5, 'precision': 0.9114908067427278, 'recall': 0.928044679860252, 'F-score': 0.9196932596296242, 'MCC': 0.7564413985950673}
epoch: 85, lr: 2.36e-01 - train loss: 6.30e-02 - valid loss: 5.83e-01, valid summary: {'TP': 581116.0, 'TN': 277659.0, 'FP': 46262.0, 'FN': 60963.0, 'FAR': 0.14281877371333926, 'FRR': 0.09494626050688319, 'DER': 0.12485808273412564, 'threshold': 0.5, 'precision': 0.9262613607745103, 'recall': 0.9050537394931012, 'F-score': 0.9155347522602183, 'MCC': 0.7541894005192843}
epoch: 86, lr: 2.27e-01 - train loss: 6.30e-02 - valid loss: 5.81e-01, valid summary: {'TP': 592249.0, 'TN': 269955.0, 'FP': 53966.0, 'FN': 49830.0, 'FAR': 0.16660235057312842, 'FRR': 0.07760727262532995, 'DER': 0.12038450297145316, 'threshold': 0.5, 'precision': 0.916489094186905, 'recall': 0.9223927273746545, 'F-score': 0.9194314341291662, 'MCC': 0.7582240951514312}
epoch: 87, lr: 2.18e-01 - train loss: 6.30e-02 - valid loss: 5.79e-01, valid summary: {'TP': 598478.0, 'TN': 262910.0, 'FP': 61011.0, 'FN': 43601.0, 'FAR': 0.1883514807622788, 'FRR': 0.06790597418697593, 'DER': 0.12144585250781156, 'threshold': 0.5, 'precision': 0.9074874637787604, 'recall': 0.9320940258130085, 'F-score': 0.9196261739686286, 'MCC': 0.7544137586917493}
epoch: 88, lr: 2.09e-01 - train loss: 6.30e-02 - valid loss: 5.82e-01, valid summary: {'TP': 600519.0, 'TN': 259412.0, 'FP': 64509.0, 'FN': 41560.0, 'FAR': 0.19915041013085907, 'FRR': 0.06472723761406206, 'DER': 0.12334594287215923, 'threshold': 0.5, 'precision': 0.9029980692542133, 'recall': 0.9352727623859224, 'F-score': 0.9188520909152809, 'MCC': 0.7503791838838263}
epoch: 89, lr: 2.00e-01 - train loss: 6.30e-02 - valid loss: 5.79e-01, valid summary: {'TP': 597784.0, 'TN': 265172.0, 'FP': 58749.0, 'FN': 44295.0, 'FAR': 0.18136829659082981, 'FRR': 0.06898683806821171, 'DER': 0.11940817376552085, 'threshold': 0.5, 'precision': 0.9105163030647216, 'recall': 0.9310131619317727, 'F-score': 0.9206506639396524, 'MCC': 0.7584621334102924}
epoch: 90, lr: 1.91e-01 - train loss: 6.30e-02 - valid loss: 5.82e-01, valid summary: {'TP': 606964.0, 'TN': 248692.0, 'FP': 75229.0, 'FN': 35115.0, 'FAR': 0.2322448992192469, 'FRR': 0.05468953197347905, 'DER': 0.12895836644632738, 'threshold': 0.5, 'precision': 0.8897247553111672, 'recall': 0.9453104680265053, 'F-score': 0.9166757282491814, 'MCC': 0.7390572316650929}
epoch: 91, lr: 1.82e-01 - train loss: 6.30e-02 - valid loss: 5.81e-01, valid summary: {'TP': 603383.0, 'TN': 258231.0, 'FP': 65690.0, 'FN': 38696.0, 'FAR': 0.202796360841063, 'FRR': 0.06026672730302563, 'DER': 0.12115169902067374, 'threshold': 0.5, 'precision': 0.9018193829372744, 'recall': 0.9397332726969587, 'F-score': 0.920386042198006, 'MCC': 0.7540193617794277}
epoch: 92, lr: 1.73e-01 - train loss: 6.30e-02 - valid loss: 5.83e-01, valid summary: {'TP': 597554.0, 'TN': 263346.0, 'FP': 60575.0, 'FN': 44525.0, 'FAR': 0.18700547355681826, 'FRR': 0.06934504944095556, 'DER': 0.12208154257172585, 'threshold': 0.5, 'precision': 0.9079587740397261, 'recall': 0.9306549505590288, 'F-score': 0.9191667794691311, 'MCC': 0.7534286953519178}
epoch: 93, lr: 1.64e-01 - train loss: 6.30e-02 - valid loss: 5.82e-01, valid summary: {'TP': 603930.0, 'TN': 255403.0, 'FP': 68518.0, 'FN': 38149.0, 'FAR': 0.21152688464161903, 'FRR': 0.059414807212195705, 'DER': 0.12412766645758834, 'threshold': 0.5, 'precision': 0.8981066193965794, 'recall': 0.9405851927877887, 'F-score': 0.9188552232095651, 'MCC': 0.7483489846494096}
epoch: 94, lr: 1.55e-01 - train loss: 6.30e-02 - valid loss: 5.80e-01, valid summary: {'TP': 604869.0, 'TN': 253844.0, 'FP': 70077.0, 'FN': 37210.0, 'FAR': 0.21633978655288738, 'FRR': 0.05795237034695017, 'DER': 0.12493929869467302, 'threshold': 0.5, 'precision': 0.8961739161354998, 'recall': 0.9420476296530342, 'F-score': 0.9185383724682523, 'MCC': 0.7467140138155403}
epoch: 95, lr: 1.45e-01 - train loss: 6.29e-02 - valid loss: 5.81e-01, valid summary: {'TP': 598682.0, 'TN': 263491.0, 'FP': 60430.0, 'FN': 43397.0, 'FAR': 0.18655783354582794, 'FRR': 0.06758825627375965, 'DER': 0.12042478713668694, 'threshold': 0.5, 'precision': 0.9083160373350674, 'recall': 0.9324117437262247, 'F-score': 0.9202061803378597, 'MCC': 0.7563067794578227}
epoch: 96, lr: 1.36e-01 - train loss: 6.29e-02 - valid loss: 5.81e-01, valid summary: {'TP': 603617.0, 'TN': 256804.0, 'FP': 67117.0, 'FN': 38462.0, 'FAR': 0.20720175598370566, 'FRR': 0.059902286167277545, 'DER': 0.12270621009947313, 'threshold': 0.5, 'precision': 0.8999349965858164, 'recall': 0.9400977138327069, 'F-score': 0.9195780358664943, 'MCC': 0.7510593041627869}
epoch: 97, lr: 1.27e-01 - train loss: 6.29e-02 - valid loss: 5.79e-01, valid summary: {'TP': 597906.0, 'TN': 264719.0, 'FP': 59202.0, 'FN': 44173.0, 'FAR': 0.18276678572861338, 'FRR': 0.06879683029658237, 'DER': 0.1198377046804797, 'threshold': 0.5, 'precision': 0.909905221059538, 'recall': 0.931203169703402, 'F-score': 0.9204310080073154, 'MCC': 0.7576122172529683}
epoch: 98, lr: 1.18e-01 - train loss: 6.29e-02 - valid loss: 5.80e-01, valid summary: {'TP': 594477.0, 'TN': 267976.0, 'FP': 55945.0, 'FN': 47602.0, 'FAR': 0.17271186493002388, 'FRR': 0.0741372946319678, 'DER': 0.12006103521003324, 'threshold': 0.5, 'precision': 0.9139866117689606, 'recall': 0.9258627053680166, 'F-score': 0.9198863289080628, 'MCC': 0.7581319147473108}
epoch: 99, lr: 1.09e-01 - train loss: 6.29e-02 - valid loss: 5.81e-01, valid summary: {'TP': 601131.0, 'TN': 260093.0, 'FP': 63828.0, 'FN': 40948.0, 'FAR': 0.19704804566544937, 'FRR': 0.06377408387441322, 'DER': 0.1216594056830729, 'threshold': 0.5, 'precision': 0.9040121270634595, 'recall': 0.9362259161255712, 'F-score': 0.9198370667111438, 'MCC': 0.7534466106117556}
epoch: 100, lr: 1.00e-01 - train loss: 6.29e-02 - valid loss: 5.81e-01, valid summary: {'TP': 600721.0, 'TN': 260981.0, 'FP': 62940.0, 'FN': 41358.0, 'FAR': 0.19430663649469487, 'FRR': 0.0644126345823479, 'DER': 0.12103720311662128, 'threshold': 0.5, 'precision': 0.9051624247921619, 'recall': 0.9355873654176365, 'F-score': 0.9201234548991376, 'MCC': 0.7547033199617604}
Epoch loaded: 97 - test loss: 5.79e-01, test summary: {'TP': 569838.0, 'TN': 271525.0, 'FP': 40362.0, 'FN': 65775.0, 'FAR': 0.12941225507955992, 'FRR': 0.10348277961589672, 'DER': 0.12614887985328418, 'threshold': 0.5, 'precision': 0.9338544739429542, 'recall': 0.8965172203840875, 'F-score': 0.9148050309316085, 'MCC': 0.7528449536406324}
