epoch: 1, lr: 1.00e+00 - train loss: 2.53e-01 - valid loss: 3.75e-01, valid summary: {'TP': 539793.0, 'TN': 276246.0, 'FP': 47675.0, 'FN': 102286.0, 'FAR': 0.1471809484411277, 'FRR': 0.15930438466294397, 'DER': 0.18376695231477683, 'threshold': 0.5, 'precision': 0.9188466435618464, 'recall': 0.8406956153370404, 'F-score': 0.8780355691974361, 'MCC': 0.6706964818556927}
epoch: 65, lr: 4.18e-01 - train loss: 1.75e-01 - valid loss: 2.63e-01, valid summary: {'TP': 609456.0, 'TN': 269087.0, 'FP': 54834.0, 'FN': 32623.0, 'FAR': 0.16928201629409118, 'FRR': 0.05080838962183702, 'DER': 0.09954777398488066, 'threshold': 0.5, 'precision': 0.9174547260985275, 'recall': 0.9491916103781474, 'F-score': 0.9330533715971521, 'MCC': 0.7944825051736786}
epoch: 66, lr: 4.09e-01 - train loss: 1.75e-01 - valid loss: 2.66e-01, valid summary: {'TP': 600885.0, 'TN': 275591.0, 'FP': 48330.0, 'FN': 41194.0, 'FAR': 0.14920304642180812, 'FRR': 0.06415721429917402, 'DER': 0.10214084584175605, 'threshold': 0.5, 'precision': 0.9255562487003393, 'recall': 0.9358427857008104, 'F-score': 0.9306710942666814, 'MCC': 0.7910666759816042}
epoch: 67, lr: 4.00e-01 - train loss: 1.75e-01 - valid loss: 2.63e-01, valid summary: {'TP': 608257.0, 'TN': 270734.0, 'FP': 53187.0, 'FN': 33822.0, 'FAR': 0.16419744320373905, 'FRR': 0.052675761082358205, 'DER': 0.09898736164533996, 'threshold': 0.5, 'precision': 0.91958956464945, 'recall': 0.9473242389176262, 'F-score': 0.9332508900878619, 'MCC': 0.795730031222054}
epoch: 68, lr: 3.91e-01 - train loss: 1.75e-01 - valid loss: 2.65e-01, valid summary: {'TP': 600980.0, 'TN': 275545.0, 'FP': 48376.0, 'FN': 41099.0, 'FAR': 0.1493450563563292, 'FRR': 0.0640092574278233, 'DER': 0.10207923333618434, 'threshold': 0.5, 'precision': 0.925501573867017, 'recall': 0.9359907425721611, 'F-score': 0.9307166059460987, 'MCC': 0.7911628573097692}
epoch: 69, lr: 3.82e-01 - train loss: 1.75e-01 - valid loss: 2.68e-01, valid summary: {'TP': 614951.0, 'TN': 261758.0, 'FP': 62163.0, 'FN': 27128.0, 'FAR': 0.19190790347028466, 'FRR': 0.0422502526947612, 'DER': 0.10184793357887165, 'threshold': 0.5, 'precision': 0.9081941888662631, 'recall': 0.9577497473052232, 'F-score': 0.9323139222236625, 'MCC': 0.7896938072460357}
epoch: 70, lr: 3.73e-01 - train loss: 1.75e-01 - valid loss: 2.64e-01, valid summary: {'TP': 602763.0, 'TN': 275750.0, 'FP': 48171.0, 'FN': 39316.0, 'FAR': 0.14871218599596356, 'FRR': 0.06123234056868296, 'DER': 0.09958532201572316, 'threshold': 0.5, 'precision': 0.9259971056973375, 'recall': 0.9387676594313015, 'F-score': 0.9323386539810504, 'MCC': 0.79561346318565}
epoch: 71, lr: 3.64e-01 - train loss: 1.74e-01 - valid loss: 2.76e-01, valid summary: {'TP': 619985.0, 'TN': 251720.0, 'FP': 72201.0, 'FN': 22094.0, 'FAR': 0.22289694092077317, 'FRR': 0.034410095953924136, 'DER': 0.10817306313488957, 'threshold': 0.5, 'precision': 0.8956913315207055, 'recall': 0.9655899040460603, 'F-score': 0.9293281319677875, 'MCC': 0.778007643908942}
epoch: 72, lr: 3.55e-01 - train loss: 1.74e-01 - valid loss: 2.67e-01, valid summary: {'TP': 612382.0, 'TN': 266031.0, 'FP': 57890.0, 'FN': 29697.0, 'FAR': 0.17871641542227337, 'FRR': 0.04625131798423486, 'DER': 0.09971050064149665, 'threshold': 0.5, 'precision': 0.9136320777236567, 'recall': 0.9537486820157496, 'F-score': 0.9332594709799437, 'MCC': 0.7938926973558545}
epoch: 73, lr: 3.45e-01 - train loss: 1.75e-01 - valid loss: 2.68e-01, valid summary: {'TP': 602941.0, 'TN': 273996.0, 'FP': 49925.0, 'FN': 39138.0, 'FAR': 0.15412708654270163, 'FRR': 0.06095511611499425, 'DER': 0.10156145766457451, 'threshold': 0.5, 'precision': 0.9235294838450627, 'recall': 0.9390448838849902, 'F-score': 0.9312225615759743, 'MCC': 0.7917003243118725}
epoch: 74, lr: 3.36e-01 - train loss: 1.74e-01 - valid loss: 2.63e-01, valid summary: {'TP': 610201.0, 'TN': 268403.0, 'FP': 55518.0, 'FN': 31878.0, 'FAR': 0.17139364227696965, 'FRR': 0.049648096262297166, 'DER': 0.09947143422975425, 'threshold': 0.5, 'precision': 0.9166044532302531, 'recall': 0.9503519037376872, 'F-score': 0.9331731658864748, 'MCC': 0.7945451301168848}
epoch: 75, lr: 3.27e-01 - train loss: 1.75e-01 - valid loss: 2.64e-01, valid summary: {'TP': 609043.0, 'TN': 269371.0, 'FP': 54550.0, 'FN': 33036.0, 'FAR': 0.16840525930704806, 'FRR': 0.051451612652024886, 'DER': 0.0997092487141587, 'threshold': 0.5, 'precision': 0.9177959984508438, 'recall': 0.9485483873479595, 'F-score': 0.9329188341329215, 'MCC': 0.7942207961370454}
epoch: 76, lr: 3.18e-01 - train loss: 1.74e-01 - valid loss: 2.67e-01, valid summary: {'TP': 610591.0, 'TN': 266641.0, 'FP': 57280.0, 'FN': 31488.0, 'FAR': 0.17683324020362443, 'FRR': 0.049040694369383686, 'DER': 0.10119101902347268, 'threshold': 0.5, 'precision': 0.9142349345906483, 'recall': 0.9509593056306007, 'F-score': 0.9322355815107447, 'MCC': 0.7911832261902386}
epoch: 77, lr: 3.09e-01 - train loss: 1.74e-01 - valid loss: 2.64e-01, valid summary: {'TP': 597447.0, 'TN': 279361.0, 'FP': 44560.0, 'FN': 44632.0, 'FAR': 0.13756440613605977, 'FRR': 0.069511695601319, 'DER': 0.10172352442039646, 'threshold': 0.5, 'precision': 0.9305926570893942, 'recall': 0.9304883043986654, 'F-score': 0.9305404778184638, 'MCC': 0.7928802451588964}
epoch: 78, lr: 3.00e-01 - train loss: 1.74e-01 - valid loss: 2.67e-01, valid summary: {'TP': 615173.0, 'TN': 262182.0, 'FP': 61739.0, 'FN': 26906.0, 'FAR': 0.19059894233469918, 'FRR': 0.041904500848025834, 'DER': 0.10103663853286182, 'threshold': 0.5, 'precision': 0.9087931666154403, 'recall': 0.9580954991519586, 'F-score': 0.9327933245943301, 'MCC': 0.7912415448411381}
epoch: 79, lr: 2.91e-01 - train loss: 1.74e-01 - valid loss: 2.64e-01, valid summary: {'TP': 600371.0, 'TN': 277431.0, 'FP': 46490.0, 'FN': 41708.0, 'FAR': 0.14352264904096543, 'FRR': 0.06495773884521897, 'DER': 0.10047596154941432, 'threshold': 0.5, 'precision': 0.9281298455154828, 'recall': 0.9350422611547654, 'F-score': 0.9315732307167129, 'MCC': 0.7944746449766535}
epoch: 80, lr: 2.82e-01 - train loss: 1.74e-01 - valid loss: 2.64e-01, valid summary: {'TP': 607528.0, 'TN': 271049.0, 'FP': 52872.0, 'FN': 34551.0, 'FAR': 0.1632249838695187, 'FRR': 0.05381113538988109, 'DER': 0.09950522264980645, 'threshold': 0.5, 'precision': 0.9199394306480781, 'recall': 0.9461888646101033, 'F-score': 0.9328795320308427, 'MCC': 0.7948319311335037}
epoch: 81, lr: 2.73e-01 - train loss: 1.73e-01 - valid loss: 2.65e-01, valid summary: {'TP': 596703.0, 'TN': 280958.0, 'FP': 42963.0, 'FN': 45376.0, 'FAR': 0.13263419167018708, 'FRR': 0.0706704315201078, 'DER': 0.10065275772764085, 'threshold': 0.5, 'precision': 0.9328352609017685, 'recall': 0.9293295684798766, 'F-score': 0.9310791148005259, 'MCC': 0.7952401277164476}
epoch: 82, lr: 2.64e-01 - train loss: 1.74e-01 - valid loss: 2.63e-01, valid summary: {'TP': 610345.0, 'TN': 269222.0, 'FP': 54699.0, 'FN': 31734.0, 'FAR': 0.16886524800799674, 'FRR': 0.0494238247941445, 'DER': 0.09826767034233778, 'threshold': 0.5, 'precision': 0.9177513066804465, 'recall': 0.9505761752058399, 'F-score': 0.9338753889266733, 'MCC': 0.7968622901541286}
epoch: 83, lr: 2.55e-01 - train loss: 1.73e-01 - valid loss: 2.67e-01, valid summary: {'TP': 615997.0, 'TN': 260548.0, 'FP': 63373.0, 'FN': 26082.0, 'FAR': 0.19564338218268665, 'FRR': 0.040621169669152225, 'DER': 0.10205408735432747, 'threshold': 0.5, 'precision': 0.9067179887248347, 'recall': 0.9593788303308322, 'F-score': 0.9323053708466993, 'MCC': 0.789301138673838}
epoch: 84, lr: 2.45e-01 - train loss: 1.74e-01 - valid loss: 2.62e-01, valid summary: {'TP': 607845.0, 'TN': 271928.0, 'FP': 51993.0, 'FN': 34234.0, 'FAR': 0.1605113592511705, 'FRR': 0.05331742667179501, 'DER': 0.09801050952916152, 'threshold': 0.5, 'precision': 0.9212033862857107, 'recall': 0.9466825733281894, 'F-score': 0.9337692034131208, 'MCC': 0.7976945384924434}
epoch: 85, lr: 2.36e-01 - train loss: 1.74e-01 - valid loss: 2.64e-01, valid summary: {'TP': 612465.0, 'TN': 266264.0, 'FP': 57657.0, 'FN': 29614.0, 'FAR': 0.17799710423219928, 'FRR': 0.04612205040189687, 'DER': 0.09931503341758267, 'threshold': 0.5, 'precision': 0.913960443023794, 'recall': 0.9538779495980876, 'F-score': 0.9334926585180167, 'MCC': 0.7946493644185001}
epoch: 86, lr: 2.27e-01 - train loss: 1.73e-01 - valid loss: 2.59e-01, valid summary: {'TP': 605847.0, 'TN': 274952.0, 'FP': 48969.0, 'FN': 36232.0, 'FAR': 0.15117574964265512, 'FRR': 0.05642919329241329, 'DER': 0.09673149038543304, 'threshold': 0.5, 'precision': 0.9252171602404198, 'recall': 0.9435708067075711, 'F-score': 0.9343038565188392, 'MCC': 0.8005478071342317}
epoch: 87, lr: 2.18e-01 - train loss: 1.74e-01 - valid loss: 2.61e-01, valid summary: {'TP': 604713.0, 'TN': 275305.0, 'FP': 48616.0, 'FN': 37366.0, 'FAR': 0.1500859777538304, 'FRR': 0.058195331104115566, 'DER': 0.09770481967414192, 'threshold': 0.5, 'precision': 0.9255872615481492, 'recall': 0.9418046688958689, 'F-score': 0.933625545002038, 'MCC': 0.7988677954491529}
epoch: 88, lr: 2.09e-01 - train loss: 1.74e-01 - valid loss: 2.61e-01, valid summary: {'TP': 608629.0, 'TN': 271105.0, 'FP': 52816.0, 'FN': 33450.0, 'FAR': 0.16305210221010175, 'FRR': 0.05209639312296381, 'DER': 0.09805918607215251, 'threshold': 0.5, 'precision': 0.9201505794132404, 'recall': 0.9479036068770206, 'F-score': 0.9338209346356492, 'MCC': 0.7974832031670382}
epoch: 89, lr: 2.00e-01 - train loss: 1.73e-01 - valid loss: 2.61e-01, valid summary: {'TP': 607854.0, 'TN': 272656.0, 'FP': 51265.0, 'FN': 34225.0, 'FAR': 0.15826389767875013, 'FRR': 0.053303409705035464, 'DER': 0.09709145835935881, 'threshold': 0.5, 'precision': 0.922221935644384, 'recall': 0.9466965902949489, 'F-score': 0.934299007529984, 'MCC': 0.7994871606249406}
epoch: 90, lr: 1.91e-01 - train loss: 1.73e-01 - valid loss: 2.66e-01, valid summary: {'TP': 614013.0, 'TN': 263474.0, 'FP': 60447.0, 'FN': 28066.0, 'FAR': 0.18661031547815093, 'FRR': 0.043711132119255675, 'DER': 0.10087101005484866, 'threshold': 0.5, 'precision': 0.9103771906413884, 'recall': 0.9562888678807288, 'F-score': 0.9327684177984853, 'MCC': 0.7915821570311601}
epoch: 91, lr: 1.82e-01 - train loss: 1.73e-01 - valid loss: 2.66e-01, valid summary: {'TP': 608989.0, 'TN': 269183.0, 'FP': 54738.0, 'FN': 33090.0, 'FAR': 0.16898564773509067, 'FRR': 0.051535714452582135, 'DER': 0.10001229827414106, 'threshold': 0.5, 'precision': 0.9175293456496283, 'recall': 0.9484642855474023, 'F-score': 0.9327403917580406, 'MCC': 0.7936400617037954}
epoch: 92, lr: 1.73e-01 - train loss: 1.73e-01 - valid loss: 2.61e-01, valid summary: {'TP': 601645.0, 'TN': 278561.0, 'FP': 45360.0, 'FN': 40434.0, 'FAR': 0.14003414412773052, 'FRR': 0.06297355932836828, 'DER': 0.09747036489185375, 'threshold': 0.5, 'precision': 0.9298923501363833, 'recall': 0.9370264406716161, 'F-score': 0.9334457645894294, 'MCC': 0.8000592533431408}
epoch: 93, lr: 1.64e-01 - train loss: 1.74e-01 - valid loss: 2.63e-01, valid summary: {'TP': 608119.0, 'TN': 271148.0, 'FP': 52773.0, 'FN': 33960.0, 'FAR': 0.16291935379304945, 'FRR': 0.05289068790600451, 'DER': 0.09864239190143496, 'threshold': 0.5, 'precision': 0.9201488291581541, 'recall': 0.9471093120939799, 'F-score': 0.9334344356090811, 'MCC': 0.7964215760102885}
epoch: 94, lr: 1.55e-01 - train loss: 1.73e-01 - valid loss: 2.64e-01, valid summary: {'TP': 599313.0, 'TN': 279052.0, 'FP': 44869.0, 'FN': 42766.0, 'FAR': 0.1385183424353426, 'FRR': 0.06660551115984066, 'DER': 0.09977059650600718, 'threshold': 0.5, 'precision': 0.9303473242033939, 'recall': 0.9333944888401438, 'F-score': 0.9318684155082055, 'MCC': 0.7961663004655325}
epoch: 95, lr: 1.45e-01 - train loss: 1.72e-01 - valid loss: 2.62e-01, valid summary: {'TP': 610022.0, 'TN': 269753.0, 'FP': 54168.0, 'FN': 32057.0, 'FAR': 0.16722595941602528, 'FRR': 0.049926878156736944, 'DER': 0.09800801341251913, 'threshold': 0.5, 'precision': 0.9184450232614023, 'recall': 0.9500731218432474, 'F-score': 0.933991390747235, 'MCC': 0.7974028582111935}
epoch: 96, lr: 1.36e-01 - train loss: 1.73e-01 - valid loss: 2.63e-01, valid summary: {'TP': 605805.0, 'TN': 274366.0, 'FP': 49555.0, 'FN': 36274.0, 'FAR': 0.15298483272155391, 'FRR': 0.05649460580395782, 'DER': 0.09751400580114435, 'threshold': 0.5, 'precision': 0.9243850708007672, 'recall': 0.9435053941960266, 'F-score': 0.933847371629803, 'MCC': 0.7990211985967742}
epoch: 97, lr: 1.27e-01 - train loss: 1.73e-01 - valid loss: 2.64e-01, valid summary: {'TP': 612764.0, 'TN': 266089.0, 'FP': 57832.0, 'FN': 29315.0, 'FAR': 0.17853735941787724, 'FRR': 0.04565637561732987, 'DER': 0.09915992776948933, 'threshold': 0.5, 'precision': 0.9137602968105847, 'recall': 0.9543436243826545, 'F-score': 0.9336111375626107, 'MCC': 0.7949291127813877}
epoch: 98, lr: 1.18e-01 - train loss: 1.73e-01 - valid loss: 2.63e-01, valid summary: {'TP': 611797.0, 'TN': 267168.0, 'FP': 56753.0, 'FN': 30282.0, 'FAR': 0.17520630030161133, 'FRR': 0.047162420823605083, 'DER': 0.09901986996069127, 'threshold': 0.5, 'precision': 0.9151103133647309, 'recall': 0.9528375791763793, 'F-score': 0.9335929542227435, 'MCC': 0.7952681197718653}
epoch: 99, lr: 1.09e-01 - train loss: 1.73e-01 - valid loss: 2.63e-01, valid summary: {'TP': 611676.0, 'TN': 267795.0, 'FP': 56126.0, 'FN': 30403.0, 'FAR': 0.1732706431506394, 'FRR': 0.047350871154483366, 'DER': 0.09838755342700216, 'threshold': 0.5, 'precision': 0.915954130116398, 'recall': 0.952649128845501, 'F-score': 0.933941327494635, 'MCC': 0.7965003620735969}
epoch: 100, lr: 1.00e-01 - train loss: 1.73e-01 - valid loss: 2.61e-01, valid summary: {'TP': 605536.0, 'TN': 275218.0, 'FP': 48703.0, 'FN': 36543.0, 'FAR': 0.15035456176042458, 'FRR': 0.05691355736599302, 'DER': 0.09678752523405972, 'threshold': 0.5, 'precision': 0.9255577854575938, 'recall': 0.9430864426339914, 'F-score': 0.9342399010119431, 'MCC': 0.8004993838531504}
Epoch loaded: 86 - test loss: 2.55e-01, test summary: {'TP': 589928.0, 'TN': 270294.0, 'FP': 41593.0, 'FN': 45685.0, 'FAR': 0.13335919740161875, 'FRR': 0.071875496567879, 'DER': 0.10145985571166395, 'threshold': 0.5, 'precision': 0.9341383738624537, 'recall': 0.9281245034321053, 'F-score': 0.9311217282465785, 'MCC': 0.7921563612394286}
